capacity	code	dest	dest_idx	dest_name	diameter	efficiency	heat_para	idx	is_valve	length	lower_capacity	lower_pressure_warning	lower_temp_warning	max_pressure	name	ori	ori_idx	ori_name	resistance_para	roughness	sub_division	temp	thickness	unit_operation_cost	unit_price	upper_capacity	upper_pressure_warning	upper_temp_warning	valve_end	('max_pressure',)
4857.14	3779318282184556544	3779318279110131712	347	A00001011	981.0	100.0	1.53	287		63.91	-4857.142857	4.0	5.0	10.0	GDGN0450	3779318279122714624	349	A00001009	1.0	0.01	0.0	15.0	17.5	1.1994	2.189	4857.142857	9.85	50.0
4857.14	3779318282184556545	3779318279101743104	346	A00001013	981.0	100.0	1.53	288		91.25	-4857.142857	4.0	5.0	10.0	GDGN0451	3779318279110131712	347	A00001011	1.0	0.01	0.0	15.0	17.5	1.1994	2.189	4857.142857	9.85	50.0
4857.14	3779318282188750848	3779318279093354496	345	A00002354	981.0	100.0	1.53	289		48.52	-4857.142857	4.0	5.0	10.0	GDGN0452	3779318279101743104	346	A00001013	1.0	0.01	0.0	15.0	17.5	1.1994	2.189	4857.142857	9.85	50.0
4857.14	3779318282192945152	3779318279089160192	344	A00000420	981.0	100.0	1.53	290		54.38	-4857.142857	4.0	5.0	10.0	GDGN0453	3779318279093354496	345	A00002354	1.0	0.01	0.0	15.0	17.5	1.1994	2.189	4857.142857	9.85	50.0
285.71	3779318282197139456	3779318279101743104	346	A00001013	966.0	100.0	1.38	292		51.5	-285.71428599999996	4.0	5.0	10.0	GDGN0485	3779318279114326016	348	A00002362	1.0	0.03	0.0	9.0	25.0	1.1994	31.5743	285.71428599999996	9.85	50.0
2857.14	3779318282335551488	3779318278753615872	296	A00000892	674.2	100.0	1.35	340		28.6	-2857.142857	4.0	-10.0	10.0	GDGN0153	3779318278552289280	266	A00002179	1.0	0.01	0.0	14.0	18.4	1.7088	4.2147	2857.142857	9.85	50.0
2857.14	3779318282348134400	3779318278552289280	266	A00002179	986.6	100.0	2.16	344		3.7	-2857.142857	4.0	5.0	10.0	GDGN0152	3779318278543900672	265	A00000889	1.0	0.01	0.0	15.0	14.7	1.7088	4.2147	2857.142857	9.85	50.0
2457.14	3779318282360717312	3779318278707478528	289	A00000969	986.0	100.0	1.75	348		63.59	-2457.142857	4.0	5.0	10.0	GDGN0273	3779318278699089920	288	A00000930	1.0	0.01	0.0	13.2	15.0	1.6365	4.2147	2457.142857	9.85	50.0
2857.14	3779318282360717313	3779318278686507008	286	A00002224	974.0	100.0	2.16	349		37.96	-2857.142857	4.0	5.0	10.0	GDGN0148	3779318278657146880	282	A00000879	1.0	0.02	0.0	15.0	21.0	1.7088	4.2147	2857.142857	9.85	50.0
2857.14	3779318282364911616	3779318278694895616	287	A00000882	974.0	100.0	2.16	350		16.27	-2857.142857	4.0	5.0	10.0	GDGN0149	3779318278686507008	286	A00002224	1.0	0.02	0.0	15.0	21.0	1.7088	4.2147	2857.142857	9.85	50.0
2857.14	3779318282369105920	3779318278539706368	264	A00000885	974.0	100.0	2.16	351		51.16	-2857.142857	4.0	5.0	10.0	GDGN0150	3779318278694895616	287	A00000882	1.0	0.02	0.0	15.0	21.0	1.7088	4.2147	2857.142857	9.85	50.0
2857.14	3779318282369105921	3779318278543900672	265	A00000889	974.0	100.0	2.16	352		42.17	-2857.142857	4.0	5.0	10.0	GDGN0151	3779318278539706368	264	A00000885	1.0	0.02	0.0	15.0	21.0	1.7088	4.2147	2857.142857	9.85	50.0
